sistema,subsistema,propietario,razon_social,rut,central,estado,fecha_puesta_servicio_central,anio_servicio_central,region_nombre,comuna_nombre,cod_unidad,tipo_unidad,fecha_servicio_unidad,unidades,marca_modelo,clasificacion,tipo_de_energia,potencia_bruta_mw,potencia_neta_mw,ley_ernc,medio_generacion,distribuidora,punto_conexion,combustible_1,consumo_1,unidad_1,combustible_2,consumo_2,unidad_2,combustible_3,consumo_3,unidad_3,tipo_turbina_hidraulica,gasto_m3_por_s,caida_m,coord_este_utm,coord_norte_utm,huso_utm,tipo_final,orden,fecha_act
SEN,SIC,ELÉCTRICA PUNTILLA S.A.,,96.817.230-1,PMGD HP LAS VERTIENTES,En Operacion,23/12/2013,2013,Región Metropolitana de Santiago,Pirque,,,,1,,ERNC,Mini Hidráulica Pasada,"1,90","1,86",Si,Pequeños medio de generación distribuida o PMGD,CGE,ALIMENTADOR CASAS VIEJAS,,,,,,,,,,,,,"363638,0105","6282034,021",19H,Mini Hidráulica de Pasada,7,12/10/2021
SEN,SIC,CARBOMET ENERGÍA S.A.,,91.066.000-4,PMGD HP LOS BAJOS,En Operacion,01/01/1944,1944,Región Metropolitana de Santiago,Puente Alto,,,,1,,ERNC,Mini Hidráulica Pasada,"5,50","5,47",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E CARBOMET 12 KV,,,,,,,,,,,,,352088.00,6277128.00,19H,Mini Hidráulica de Pasada,7,12/10/2021
SEN,SIC,EMPRESA ELÉCTRICA RÍO PUMA S.A.,,76.285.793-6,PMGD HP LOS COLONOS,En Operacion,11/07/2014,2014,Región de Los Lagos,Puerto Octay,,,,1,,ERNC,Mini Hidráulica Pasada,"0,64","0,64",Si,Pequeños medio de generación distribuida o PMGD,LUZ OSORNO,ESTRUCTURA N° 510649 LINEA DE MEDIA TENSION 13.2 KV DE LUZOSORNO,,,,,,,,,,,,,"694481,9904","5457880,011",18G,Mini Hidráulica de Pasada,14,12/10/2021
SEN,SIC,AGRICOLA ALEJANDRO PONCE EIRL,,76.738.520-K,PMGD HP LOS CORRALES II,En Operacion,06/02/2013,2013,Región de Los Ríos,Río Bueno,,,,1,,ERNC,Mini Hidráulica Pasada,"1,03","1,02",Si,Pequeños medio de generación distribuida o PMGD,SAESA,ALIMENTADOR PILMAIQUEN - MANTIHUE 23 KV,,,,,,,,,,,,,727041.38,5496939.29,18G,Mini Hidráulica de Pasada,13,12/10/2021
SEN,SIC,AGRICOLA ALEJANDRO PONCE EIRL,,76.738.520-K,PMGD HP LOS CORRALES,En Operacion,18/09/2010,2010,Región de Los Ríos,Río Bueno,,,,1,,ERNC,Mini Hidráulica Pasada,"0,80","0,80",Si,Pequeños medio de generación distribuida o PMGD,SAESA,ALIMENTADOR PILMAIQUEN - MANTIHUE 23 KV,,,,,,,,,,,,,"727041,0193","5496941,963",18G,Mini Hidráulica de Pasada,13,12/10/2021
SEN,SIC,CIA MOLINERA VILLARRICA LTDA,,95.177.000-0,PMGD HP LOS MORROS,En Operacion,01/01/1930,1930,Región Metropolitana de Santiago,San Bernardo,,,,5,,ERNC,Mini Hidráulica Pasada,"3,10","3,05",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E LOS MORROS,,,,,,,,,,,,,346396.64,6275663.39,19H,Mini Hidráulica de Pasada,7,12/10/2021
SEN,SIC,LOS PADRES HIDRO SPA,,76.248.798-5,PMGD HP LOS PADRES,En Operacion,22/05/2014,2014,Región del Biobío,Quilleco,,,,1,,ERNC,Mini Hidráulica Pasada,"2,20","2,18",Si,Pequeños medio de generación distribuida o PMGD,COOPELAN,ALIMENTADOR 23KV MAMPIL (COOPELAN),,,,,,,,,,,,,"260890,9581","5843075,013",19H,Mini Hidráulica de Pasada,10,12/10/2021
SEN,SIC,LOS PORTONES S.A.,,76.306.881-1,PMGD HP LOS PORTONES,En Operacion,23/08/2017,2017,Región de Los Ríos,Lago Ranco,,,,2,,ERNC,Mini Hidráulica Pasada,"2,00","2,00",Si,Pequeños medio de generación distribuida o PMGD,SAESA,FUTAHUENTE,,,,,,,,,,,,,734883.58,5531695.02,18G,Mini Hidráulica de Pasada,13,12/10/2021
SEN,SIC,ABASTIBLE S.A.,,91.806.000-6,PMGD HP MAISAN,En Operacion,10/12/2013,2013,Región de La Araucanía,Pitrufquén,,,,2,,ERNC,Mini Hidráulica Pasada,"0,60","0,59",Si,Pequeños medio de generación distribuida o PMGD,FRONTEL,ALIMENTADOR COMUY,,,,,,,,,,,,,"667355,9926","5668669,037",18H,Mini Hidráulica de Pasada,12,12/10/2021
SEN,SIC,HIDROELÉCTRICA MALLARAUCO S.A.,,76.055.136-8,PMGD HP MALLARAUCO,En Operacion,24/06/2011,2011,Región Metropolitana de Santiago,Melipilla,,,,1,,ERNC,Mini Hidráulica Pasada,"3,40","3,39",Si,Pequeños medio de generación distribuida o PMGD,EMELECTRIC,S/E EL PAICO 13.2KV,,,,,,,,,,,,,"313990,9799","6281791,051",19,Mini Hidráulica de Pasada,7,12/10/2021
SEN,SIC,GENERADORA ELÉCTRICA MARÍA ELENA LTDA,,76.188.603-7,PMGD HP MARIA ELENA,En Operacion,14/11/2014,2014,Región de Los Lagos,Puyehue,,,,1,,ERNC,Mini Hidráulica Pasada,"0,30","0,28",Si,Pequeños medio de generación distribuida o PMGD,LUZ OSORNO,ALIMENTADOR AIHUAPI - FUTACUIN 23 KV,,,,,,,,,,,,,712041.76,5483497.29,18 G,Mini Hidráulica de Pasada,14,12/10/2021
SEN,SIC,SOCER S.A.,,76.475.862-5,PMGD HP MELO,En Operacion,07/11/2017,2017,Región del Biobío,Quilleco,,,,1,,ERNC,Mini Hidráulica Pasada,"2,97","2,97",Si,Pequeños medio de generación distribuida o PMGD,COOPELAN,ID 227 BA S/E EL AVELLANO 23KV,,,,,,,,,,,,,755107.27,5869374.24,18H,Mini Hidráulica de Pasada,10,12/10/2021
SEN,SIC,CIA MOLINERA VILLARRICA LTDA,,80.203.400-8,PMGD HP MOLINERA VILLARRICA,En Operacion,03/03/2016,2016,Región de La Araucanía,Villarrica,,,,1,,ERNC,Mini Hidráulica Pasada,"0,60","0,60",Si,Pequeños medio de generación distribuida o PMGD,CGE,"ALIMENTADOR 23KV CORRENTOSO, S/E VLLARRICA",,,,,,,,,,,,,"739098,9647","5646433,056",18H,Mini Hidráulica de Pasada,12,12/10/2021
SEN,SIC,MINICENTRALES ARAUCANÍA S.A.,,76.470.281-6,PMGD HP MSA-I,En Operacion,31/07/2018,2018,Región de La Araucanía,Villarrica,,,,3,,ERNC,Mini Hidráulica Pasada,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E VILLARRICA,,,,,,,,,,,,,754108.11,5660053.63,18H,Mini Hidráulica de Pasada,12,12/10/2021
SEN,SIC,HIDROMUCHI S.A.,,76.117.705-2,PMGD HP MUCHI,En Operacion,22/09/2011,2011,Región de Los Ríos,Lago Ranco,,,,2,,ERNC,Mini Hidráulica Pasada,"1,00","1,00",Si,Pequeños medio de generación distribuida o PMGD,SAESA,ALIMENTAQOR PICHIROPULLI - FUTRONO 23 KV,,,,,,,,,,,,,"735598,013","5533393,025",18G,Mini Hidráulica de Pasada,13,12/10/2021
SEN,SIC,PMGD BIO BIO NEGRETE S.A.,,76.219.874-6,PMGD HP MUNILQUE II,En Operacion,13/08/2015,2015,Región del Biobío,Mulchén,,,,1,,ERNC,Mini Hidráulica Pasada,"0,55","0,55",Si,Pequeños medio de generación distribuida o PMGD,FRONTEL,S/E NEGRETE 23 KV,,,,,,,,,,,,,726870.24,5838538.33,18H,Mini Hidráulica de Pasada,10,12/10/2021
SEN,SIC,PMGD BIO BIO NEGRETE S.A.,,76.219.874-6,PMGD HP MUNILQUE,En Operacion,13/08/2015,2015,Región del Biobío,Mulchén,,,,1,,ERNC,Mini Hidráulica Pasada,"0,55","0,55",Si,Pequeños medio de generación distribuida o PMGD,FRONTEL,S/E NEGRETE 23 KV,,,,,,,,,,,,,727168.74,5838163.78,18H,Mini Hidráulica de Pasada,10,12/10/2021
SEN,SIC,GENERADORA ELÉCTRICA PEHUI LTDA,,76.067.554-7,PMGD HP PEHUI,En Operacion,01/01/2001,2001,Región de Los Ríos,Río Bueno,,,,1,,ERNC,Mini Hidráulica Pasada,"1,10","1,10",Si,Pequeños medio de generación distribuida o PMGD,SAESA,ALIMENTADOR PILMAIQUEN - MANTIHUE 23 KV,,,,,,,,,,,,,"710299,9691","5507487,008",18G,Mini Hidráulica de Pasada,13,12/10/2021
SEN,SIC,GM HOLDINGS S.A.,,76.240.103-7,PMGD HP PICHILONCO,En Operacion,18/08/2014,2014,Región de Los Ríos,Lago Ranco,,,,1,,ERNC,Mini Hidráulica Pasada,"1,20","1,15",Si,Pequeños medio de generación distribuida o PMGD,SAESA,ALIMENTADOR 23KV PILMAIQUEN - MANTILHUE,,,,,,,,,,,,,"727452,9811","5532286,976",18G,Mini Hidráulica de Pasada,13,12/10/2021
SEN,SIC,PIUTEL GENERACIÓN ELÉCTRICA LIMITADA,,76.413.185-1,PMGD HP PIUTEL,En Operacion,10/02/2017,2017,Región de Los Ríos,Panguipulli,,,,1,,ERNC,Mini Hidráulica Pasada,"0,56","0,56",Si,Pequeños medio de generación distribuida o PMGD,SAESA,ALIMENTADOR PANGUIPULLI,,,,,,,,,,,,,"719954,028","5598427,019",18H,Mini Hidráulica de Pasada,13,12/10/2021
SEN,SIC,HIDROELECTRICA PUCLARO S.A.,,99.589.620-6,PMGD HP PUCLARO,En Operacion,01/05/2008,2008,Región de Coquimbo,Vicuña,,,,2,,ERNC,Mini Hidráulica Pasada,"5,60","5,38",Si,Pequeños medio de generación distribuida o PMGD,CONAFE,MARQUESA 23 KV,,,,,,,,,,,,,320208.53,6680178.90,19J,Mini Hidráulica de Pasada,5,12/10/2021
SEN,SIC,ENERBOSCH S.A.,,76.028.873-K,PMGD HP PURISIMA,En Operacion,31/01/2012,2012,Región del Maule,Molina,,,,1,,ERNC,Mini Hidráulica Pasada,"0,43","0,42",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E MOLINA,,,,,,,,,,,,,301342.33,6102327.53,19H,Mini Hidráulica de Pasada,9,12/10/2021
SEN,SIC,HUEMUL ENERGÍA SPA,,,PMGD HP QUILLAILEO,En Operacion,09/05/2014,2014,Región del Biobío,Santa Bárbara,,,,1,,ERNC,Mini Hidráulica Pasada,"0,83","0,82",Si,Pequeños medio de generación distribuida o PMGD,FRONTEL,ALIMENTADOR 23KV LAGO RANCO - RIÑIHUE,,,,,,,,,,,,,"252394,9805","5824539,039",19H,Mini Hidráulica de Pasada,10,12/10/2021
SEN,SIC,ENERBOSCH S.A.,,76.028.873-K,PMGD HP RECA,En Operacion,20/08/2011,2011,Región de Los Ríos,Panguipulli,,,,1,,ERNC,Mini Hidráulica Pasada,"1,70","1,70",Si,Pequeños medio de generación distribuida o PMGD,SAESA,ALIMENTADOR PANGUIPULLI,,,,,,,,,,,,,"746978,981","5592298,975",18H,Mini Hidráulica de Pasada,13,12/10/2021
SEN,SIC,CENTRAL HIDROELÉCTRICA RÍO MULCHÉN S.A.,,76.089.965-8,PMGD HP RIO MULCHEN,En Operacion,01/04/2016,2016,Región del Biobío,Mulchén,,,,1,,ERNC,Mini Hidráulica Pasada,"3,00","2,98",Si,Pequeños medio de generación distribuida o PMGD,SAESA,S/E PICOLTUE 23 KV,,,,,,,,,,,,,329882.39,6351926.51,19H,Mini Hidráulica de Pasada,10,12/10/2021
SEN,SIC,HIDROELÉCTRICA TRUENO S.A.,,76.834.000-5,PMGD HP RIO TRUENO,En Operacion,06/06/2010,2010,Región de La Araucanía,Vilcún,,,,2,,ERNC,Mini Hidráulica Pasada,"5,60","5,59",Si,Pequeños medio de generación distribuida o PMGD,SAESA,S/E LAUTARO 13.2KV,,,,,,,,,,,,,"757137,9829","5723373,98",18H,Mini Hidráulica de Pasada,12,12/10/2021
SEN,SIC,HIDROELÉCTRICA ROBLERIA SPA,,76.051.263-K,PMGD HP ROBLERIA,En Operacion,24/04/2013,2013,Región del Maule,Colbún,,,,1,,ERNC,Mini Hidráulica Pasada,"4,00","3,99",Si,Pequeños medio de generación distribuida o PMGD,LUZ LINARES,ALIMENTADOR PANIMAVIDA 13.2 KV,,,,,,,,,,,,,"294046,0429","6030258,997",19H,Mini Hidráulica de Pasada,9,12/10/2021
SEN,SIC,CENTRAL HIDROELÉCTRICA SANTA ELENA S.A.,,76.409.936-2,PMGD HP SANTA ELENA,En Operacion,30/05/2018,2018,Región de La Araucanía,Cunco,,,,1,,ERNC,Mini Hidráulica Pasada,"2,75","2,75",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 203 BA S/E VILLARRICA 23KV,,,,,,,,,,,,,754778.84,5668509.92,18H,Mini Hidráulica de Pasada,12,12/10/2021
SEN,SIC,SOCER S.A.,,76.475.862-5,PMGD HP SANTA ISABEL,En Operacion,12/07/2017,2017,Región del Biobío,Los Ángeles,,,,1,,ERNC,Mini Hidráulica Pasada,"1,45","1,45",Si,Pequeños medio de generación distribuida o PMGD,COOPELAN,ID 227 BA S/E EL AVELLANO 23KV,,,,,,,,,,,,,739130.51,5852812.23,18H,Mini Hidráulica de Pasada,10,12/10/2021
SEN,SING,ENERNUEVAS S.A.,,76.045.491-5,PMGD HP SANTA ROSA,En Operacion,26/05/2015,2015,Región de Tarapacá,Alto Hospicio,,,,1,,ERNC,Mini Hidráulica Pasada,"1,25","1,25",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 1870 BA S/E ALTO HOSPICIO 13.8KV,,,,,,,,,,,,,388432.59,7754840.70,19K,Mini Hidráulica de Pasada,2,12/10/2021
SEN,SIC,GENERADORA ELÉCTRICA SAUCE LOS ANDES S.A.,,94.959.000-3,PMGD HP SAUCE ANDES,En Operacion,01/01/1909,1909,Región de Valparaíso,Los Andes,,,,4,,ERNC,Mini Hidráulica Pasada,"1,40","1,38",Si,Pequeños medio de generación distribuida o PMGD,CHILQUINTA,ID 1043 BA S/E SAN RAFAEL (CHILQUINTA) BARRA 12KV N° 2,,,,,,,,,,,,,355763.53,6365930.61,19H,Mini Hidráulica de Pasada,6,12/10/2021
SEN,SIC,ENERBOSCH S.A.,,76.028.873-K,PMGD HP TRAILELFU,En Operacion,16/10/2015,2015,Región de La Araucanía,Pucón,,,,1,,ERNC,Mini Hidráulica Pasada,"2,50","2,45",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E VILLARRICA 66 KV,,,,,,,,,,,,,755021.85,5655111.30,18H,Mini Hidráulica de Pasada,12,12/10/2021
SEN,SIC,EMPRESA ELÉCTRICA TRANQUIL SPA,,76.362.268-1,PMGD HP TRANQUIL,En Operacion,23/11/2016,2016,Región de Los Ríos,Panguipulli,,,,1,,ERNC,Mini Hidráulica Pasada,"3,00","2,97",Si,Pequeños medio de generación distribuida o PMGD,SAESA,ID 438 BA S/E PANGUIPULLI 23KV,,,,,,,,,,,,,245984.03,5596501.23,19H,Mini Hidráulica de Pasada,13,12/10/2021
SEN,SIC,ENERBOSCH S.A.,,76.028.873-K,PMGD HP TRUFULTRUFUL,En Operacion,16/09/2009,2009,Región de La Araucanía,Melipeuco,,,,1,,ERNC,Mini Hidráulica Pasada,"0,84","0,82",Si,Pequeños medio de generación distribuida o PMGD,SAESA,ID 1075 BA S/E LICANCO 23KV,,,,,,,,,,,,,"269062,9722","5697580,06",19H,Mini Hidráulica de Pasada,12,12/10/2021
SEN,SIC,FOTOVOLTAICA ACACIA SPA,,76.810.311-9,PMGD LORETO SOLAR,En Operacion,27/12/2019,2019,Región del Libertador Gral. Bernardo O’Higgins,Coltauco,,,,NO APLICA,,ERNC,Solar,"3,00","2,97",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 185 BA S/E LORETO 15KV,,,,,,,,,,,,,309990.00,6208920.00,19 H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,EMPRESA ELÉCTRICA EL ARREBOL SPA,,76.415.299-9,PMGD PE EL ARREBOL,En Operacion,24/06/2020,2020,Región del Biobío,Lebu,,,,3,,ERNC,Eólica,"10,00","9,00",Si,Pequeños medio de generación distribuida o PMGD,FRONTEL,"ID 3025 BA S/E LEBU 13,2KV BP1",,,,,,,,,,,,,624367.18,5844240.15,18 H,Eólica,10,12/10/2021
SEN,SIC,PARQUE EÓLICO EL NOGAL SPA,,76.430.139-0,PMGD PE EL NOGAL,En Operacion,23/08/2019,2019,Región del Biobío,Mulchén,,,,3,,ERNC,Eólica,"9,00","8,90",Si,Pequeños medio de generación distribuida o PMGD,FRONTEL,ID 1078 BA S/E NEGRETE 23KV BP1,,,,,,,,,,,,,727803.03,5836616.12,18 H,Eólica,10,12/10/2021
SEN,SIC,HUAJACHE SPA,,76.255.785-1,PMGD PE HUAJACHE,En Operacion,25/11/2015,2015,Región del Biobío,Lebu,,,,2,,ERNC,Eólica,"6,00","5,99",Si,Pequeños medio de generación distribuida o PMGD,FRONTEL,S/E TRES PINOS 23 KV,,,,,,,,,,,,,626114.54,5821372.70,18H,Eólica,10,12/10/2021
SEN,SIC,EÓLICO LAS PEÑAS SPA,,76.389.157-7,PMGD PE LAS PEÑAS,En Operacion,28/12/2016,2016,Región del Biobío,Arauco,,,,4,,ERNC,Eólica,"8,40","8,35",Si,Pequeños medio de generación distribuida o PMGD,SAESA,S/E CARAMPANGUE 23 KV,,,,,,,,,,,,,640085,"5875282,014",18H,Eólica,10,12/10/2021
SEN,SIC,PARQUE EÓLICO LEBU-TORO SPA,,76.416.891-7,PMGD PE LEBU III,En Operacion,14/12/2016,2016,Región del Biobío,Lebu,,,,3,,ERNC,Eólica,"5,25","5,15",Si,Pequeños medio de generación distribuida o PMGD,SAESA,BARRA LEBU 13.2KV,,,,,,,,,,,,,619564.86,5828555.67,18H,Eólica,10,12/10/2021
SEN,SIC,RAKI SPA,,76.216.621-6,PMGD PE RAKI,En Operacion,30/07/2015,2015,Región del Biobío,Lebu,,,,3,,ERNC,Eólica,"9,00","8,98",Si,Pequeños medio de generación distribuida o PMGD,FRONTEL,S/E TRES PINOS 23 KV,,,,,,,,,,,,,626115,"5821372,014",18H,Eólica,10,12/10/2021
SEN,SIC,ENERGÍAS UCUQUER S.A.,,76.152.252-3,PMGD PE UCUQUER,En Operacion,03/01/2013,2013,Región del Libertador Gral. Bernardo O’Higgins,Litueche,,,,4,,ERNC,Eólica,"7,20","7,07",Si,Pequeños medio de generación distribuida o PMGD,EMELECTRIC,ALIMENTADOR LITUECHE,,,,,,,,,,,,,"258988,9996","6229800,018",19H,Eólica,8,12/10/2021
SEN,SIC,GR GUINDO SPA,,76.722.031-6,PMGD PFV  ARGOMEDO,En Operacion,19/06/2020,2020,Región del Libertador Gral. Bernardo O’Higgins,Quinta de Tilcoco,,,,NO APLICA,,ERNC,Solar,"8,00","7,97",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E QUINTA DE TILCOCO,,,,,,,,,,,,,332986,6191178,19H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,AGROSOLAR IV SPA,,,PMGD PFV  COCINILLAS,En Operacion,11/11/2020,2020,Región de Coquimbo,Illapel,,,,No aplica,,ERNC,Solar,"2,78","2,78",Si,Pequeños medio de generación distribuida o PMGD,CGE,Alimentador Los Cristales y  S/EIllapel,,,,,,,,,,,,,297769,6498512,19S,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,LAS MOLLACAS SPA,,76.327.569-8,PMGD PFV  LAS MOLLACAS,En Operacion,14/01/2016,2016,Región de Coquimbo,Ovalle,,,,NO APLICA,,ERNC,Solar,"2,93","2,90",Si,Pequeños medio de generación distribuida o PMGD,CONAFE,HOSPITAL 23KV,,,,,,,,,,,,,"286874,9998","6604316,015",19J,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,GR ROBLE SPA,,,PMGD PFV  SANTA CAROLINA,En Operacion,31/12/2020,2020,Región del Libertador Gral. Bernardo O’Higgins,Chimbarongo,,,,No aplica,,ERNC,Solar,"3,04","3,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,Alimentador Tinguiririca  S/EColchagua,,,,,,,,,,,,,325733,6160372,19H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,PARQUE FOTOVOLTAICO ALICAHUE SOLAR SPA,,76.813.197-K,PMGD PFV ALICAHUE,En Operacion,19/01/2019,2019,Región de Valparaíso,Cabildo,,,,1,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E CABILDO 23KV,,,,,,,,,,,,,321436.00,6411744.00,19 H,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,ALTOS DE LA MANGA ENERGY SPA,,76.503.392-6,PMGD PFV ALTO SOLAR,En Operacion,14/12/2018,2018,Región Metropolitana de Santiago,San Pedro,,,,1,,ERNC,Solar,"2,96","2,96",Si,Pequeños medio de generación distribuida o PMGD,CGE,"LA MANGA 13,2KV",,,,,,,,,,,,,"259179,98","6246280,19",19 H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,ELÉCTRICA ALTOS DE TIL TIL SPA,,76.578.929-K,PMGD PFV ALTOS DE TILTIL,En Operacion,14/06/2019,2019,Región Metropolitana de Santiago,Tiltil,,,,1,,ERNC,Solar,"3,00","1,70",Si,Pequeños medio de generación distribuida o PMGD,ENEL DISTRIBUCIÓN,ID 1241 S/E POLPAICO (ENEL DISTRIBUCIÓN) 23KV BP1,,,,,,,,,,,,,323741.00,6336378.00,19 H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,SUNENERGREEN S.A.,,76.205.368-3,PMGD PFV ALTOS DEL PAICO,En Operacion,01/01/2017,2017,Región Metropolitana de Santiago,El Monte,,,,1,,ERNC,Solar,"2,10","2,05",Si,Pequeños medio de generación distribuida o PMGD,CGE,EL PAICO 13.2KV,,,,,,,,,,,,,309536.00,6274484.00,19 H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,GR HUINGÁN SPA,,76.461.937-4,PMGD PFV ALTURAS DE OVALLE,En Operacion,04/10/2016,2016,Región de Coquimbo,Ovalle,,,,NO APLICA,,ERNC,Solar,"6,00","6,00",Si,Pequeños medio de generación distribuida o PMGD,CONAFE,S/E OVALLE 23 KV,,,,,,,,,,,,,285256.51,6617641.72,19 J,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,PARQUE SOLAR AMPARO DEL SOL SPA,,76.727.584-6,PMGD PFV AMPARO DEL SOL,En Operacion,01/06/2018,2018,Región de Coquimbo,Ovalle,,,,1,,ERNC,Solar,"3,00","2,96",Si,Pequeños medio de generación distribuida o PMGD,CONAFE,S/E OVALLE,,,,,,,,,,,,,276707.69,6611006.30,19J,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,FOTOVOLTAICA DELTA SPA,,76.807.967-6,PMGD PFV ANTONIA SOLAR,En Operacion,18/04/2020,2020,Región del Libertador Gral. Bernardo O’Higgins,Rengo,,,,NO APLICA,,ERNC,Solar,"3,00","2,98",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E MALLOA,,,,,,,,,,,,,"320408,4","6192202,31",19 H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,FOTOVOLTAICA ARIZTÍA SPA,,76.727.409-2,PMGD PFV ARIZTIA,En Operacion,20/08/2019,2019,Región de Valparaíso,La Ligua,,,,NO APLICA,,ERNC,Solar,"2,70","2,70",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E QUINQUIMO 23KV,,,,,,,,,,,,,286045.00,6421999.00,19 H,Solar Fotovoltaica,6,12/10/2021
SEN,SING,TAMARUGAL SOLAR 1 S.A.,,76.055.368-9,PMGD PFV BELLAVISTA 1,En Operacion,24/10/2019,2019,Región de Tarapacá,Pozo Almonte,,,,NO APLICA,,ERNC,Solar,"9,00","8,99",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 2163 BA S/E LAGUNAS 23KV BP1,,,,,,,,,,,,,427975.00,7700156.00,19 K,Solar Fotovoltaica,2,12/10/2021
SEN,SIC,PARQUE SOLAR BELLAVISTA SPA,,76.377.436-8,PMGD PFV BELLAVISTA,En Operacion,23/03/2016,2016,Región de Coquimbo,Illapel,,,,NO APLICA,,ERNC,Solar,"3,00","2,97",Si,Pequeños medio de generación distribuida o PMGD,CONAFE,S/E ILLAPEL 23KV,,,,,,,,,,,,,"289377,9998","6494513,015",19J,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,BERRUECO ENERGÍA SPA,,,PMGD PFV BERRUECO,En Operacion,06/02/2021,2021,Región de Ñuble,Chillán Viejo,,,,No aplica,,ERNC,Solar,"9,00","8,98",Si,Pequeños medio de generación distribuida o PMGD,CGED,Alimentador Limarí /  S/EChillán,,,,,,,,,,,,,755305,5938214,18 H,Solar Fotovoltaica,11,12/10/2021
SEN,SIC,GR GUAYACÁN SPA,,76.461.853-K,PMGD PFV CABILSOL,En Operacion,28/07/2017,2017,Región de Valparaíso,Cabildo,,,,NO APLICA,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,CONAFE,ID 1812 BA S/E CABILDO 23KV BP2,,,,,,,,,,,,,302339.04,6405809.94,19H,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,NUOVOSOL SPA,,76.380.995-1,PMGD PFV CACHIYUYO SOLAR II,En Operacion,15/02/2019,2019,Región de Atacama,Tierra Amarilla,,,,1,,ERNC,Solar,"9,00","8,99",Si,Pequeños medio de generación distribuida o PMGD,EMELAT,S/E LOS LOROS 23KV BP1,,,,,,,,,,,,,380117.00,6919840.00,19 J,Solar Fotovoltaica,4,12/10/2021
SEN,SIC,SOLCOR SPA,,,PMGD PFV CAIMI,En Operacion,31/12/2020,2020,Región de Valparaíso,Casablanca,,,,No aplica,,ERNC,Solar,"0,20","0,19",Si,Pequeños medio de generación distribuida o PMGD,Energía Casablanca,"Poste ID 9261471, Alimentador Casablanca  S/ECasablanca",,,,,,,,,,,,,"275740,94","6313475,03",19H,Solar Fotovoltaica,6,12/10/2021
SEN,SING,CALAMA SOLAR 1 SPA,,76.044.597-5,PMGD PFV CALAMA SOLAR,En Operacion,12/05/2017,2017,Región de Antofagasta,Calama,,,,NO APLICA,,ERNC,Solar,"9,00","9,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 1912 BA S/E CALAMA 23KV BP2,,,,,,,,,,,,,513377.98,7518008.61,19 K,Solar Fotovoltaica,3,12/10/2021
SEN,SIC,PMGD CALLE LARGA SPA,,76.863.375-4,PMGD PFV CALLE LARGA,En Operacion,19/02/2019,2019,Región de Valparaíso,Calle Larga,,,,1,,ERNC,Solar,"3,00","2,97",Si,Pequeños medio de generación distribuida o PMGD,CHILQUINTA,S/E SAN RAFAEL,,,,,,,,,,,,,349200.46,6360398.38,19 H,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,CANDELARIA SOLAR SPA,,76.522.139-0,PMGD PFV CANDELARIA SOLAR,En Operacion,30/09/2020,2020,Región del Libertador Gral. Bernardo O’Higgins,Mostazal,,,,No aplica,,ERNC,Solar,"2,75","2,75",Si,Pequeños medio de generación distribuida o PMGD,CGE,Alimentador Codegua/  S/EGraneros,,,,,,,,,,,,,349571,6234198,19H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,AGROSOLAR V SPA,,,PMGD PFV CANELILLO,En Operacion,12/11/2020,2020,Región de Coquimbo,Illapel,,,,No aplica,,ERNC,Solar,"2,78","2,78",Si,Pequeños medio de generación distribuida o PMGD,CGE,Alimentador Los Cristales y  S/EIllapel,,,,,,,,,,,,,285105,6490330,19 S,Solar Fotovoltaica,5,12/10/2021
